Отчет_СПП_план;"Report ""SPP plan"""
Итого_общая;Total
Лог_изменений_первичного_состояния;Primary state change log:
Год_первичный;{0} (primary)
Год_текущий;{0} (current)
Отклонение_по_год_г_в_Га;Deviation by {0} year in Ha
Отклонение_в_процент_по_год_г;Deviation by {0} year in %
Утилизация_техники;Utilization of equipment
Утилизация;Utilization
Время_в_работе;Time at work
Времени_в_движении_8_часов_цель;Time in motion (8 hours target)
Дерево_с_датой_посадки_0_не_может_быть_добавлено_в_текущем_сезоне;Tree with planting date {0} can't be added in current season.
Значение_должно_быть_датой_от_0;Value must be date from {0}
Завершение_операции;Completion of the operation
Уборочные_работы;Harvesting works
Валовый_сбор_зачет;Gross collection (offset)
Осталось_убрать_га;Remaining for removal, ha
Отгружено_автомобилей_за_период;Cars shipped during the period
Площадь_под_культурой_га;Area under culture, ha
Прогноз_окончания;End forecast
Продолжительность_дней;Duration, days
Сменная_производительность_комбайна_га;Replaceable productivity of the harvester, ha
Техника_в_работе;Harvester at work
Фактические_работы_га;Actual works, ha
Осталось_дней;Days left
Облачность_до;Cloud to, %
Процент_площади_фактического_внесения;% area of actual application
Фактическая_площадь_внесения_га;Actual application area
Дата_акта;Act date
Дата_создания_акта;Act creation date
Линия_тарировки;Calibration line
Макс_норма;Max norm
Мин_норма;Min norm
Рекоменд_норма;Recomend norm
Контроль_норм_внесения;Application rate control
Ед_внесено;Unit contributed
Кластер_0_не_существует;Cluster {0} does not exist
Архив_бюджета;Archive
Бюджет;Budget
Дата_сохранения_бюджета;Date (saving)
Дата_утверждения_бюджета;Date (approval)
Пользователь_сохранения_бюджета;User (saving)
Пользователь_утверждения_бюджета;User (approval)
Удалить_бюджет;Remove budget
Удалить_утверждение;Remove approval
Утверждение;Approval
Утверждение_бюджета;Budget approval
Нормативная_продолжительность_дней;Normative duration, days
В_теле_запроса_отсутствует_информация_о_модели;The request body is missing information about the model
В_теле_запроса_отсутствует_информация_о_производителе;The request body is missing information about the manufacturer
Дата_внесения_следующей_оплаты_за_аренду_субаренду;Date of next payment for rent/sublease
Дата_внесения_следующей_оплаты_земельного_налога;Date of next payment of land tax
Дата_акта_списания_должна_быть_не_ранее_чем_за_3_дня_до_фактического_создания;The Write Off date cannot be earlier than 3 days before it's actual creation
Контроль_техногенных_огрехов_в_операциях;Man-made blemishes control in operations
Контроль_огрехов_обработки;Processing blemishes control
Длина_одного_огреха_м;Length of one blemish, m
Ширина_одного_огреха_м;Width of one blemish, m
Площадь_одного_огреха_га;Area of one blemish, ha
Общая_площадь_всех_огрехов_га;Total area of all blemishes, ha
Общий_процент_площади_всех_огрехов_от_площади_поля_проц;Total percentage of area of all blemishes of field area, %
Огрех_больше_ширины_захвата_орудия;Blemish is more than instrument width
Проверка_огрехов;Check blemishes
Найдены_огрехи_по_критериям;Found blemishes by criteria
Площадь_огрехи;Area
Длина_огрехи;Length
Ширина_огрехи;Width
Ширина_огрехи_больше_ширины_орудия;Blemish width more than instrument width
Процент_площади_всех_огрех;All blemishes area percent
Техногенные_огрехи;Technogenic blemishes
Суммарная_площадь_всех_огрех;Total area of all omissions
Огрехов_нет;No blemishes
Идет_проверка_операций_на_огрехи;Operations are being checked for blemishes
Параметры_огрехи;Blemishes parameters
Основной_алгоритм_расчета_времени_работы_пользователя;The main algorithm for calculating user time
Резервный_алгоритм_расчета_времени_работы_пользователя;Backup algorithm for calculating user time
Алгоритм_учета_работы;Work accounting algorithm
Основной_алгоритм;Main algorithm
Резервный_алгоритм;Backup algorithm
Введите_количество;Enter Quantity
Введите_норму;Enter rate
Введите_площадь;Enter area
Введите_ТМЦ;Enter goods and materials
Укажите_согласующего;Specify the coordinator
Бюджет_потребности;Budget (needs)
м_куб;cm
Настроить_зависимость_параметров;Configure Parameter dependency
Взвешивание;Weighing
Ручное_движение;Manual movement
Списание_в_подоперации;Sub-operation write off
Тип_подъезда;Entrance type
Асфальт;Asphalt
Бетон;Concrete
Блок;Block
Возможность_заезда_зерновоза;Possibility of arrival of a grain carrier
Возможность_заезда_малогабаритного_транспорта;Possibility of arrival of small-sized transport
Возможность_заезда_погрузчика;Possibility of arrival of the loader
Ворота;Gates
Грунт;Ground
Длина;Length
Камень;Stone
Кирпич;Brick
Материал_пола;Floor material
Материал_стен;Wall material
Металл;Metal
Плиты;Plates
Размеры;Sizes
Элеваторы;Elevators
Вес_нетто_т;Weight net, t
Влажность_процент;Humidity, %
Дата_не_должна_быть_меньше_текущей_даты;The date must not be less than the current date
Заявка_на_размещение;Application for placement
Комбайны;Harvesters
Машины;Machines
Принятый_вес_нетто_т;Accepted weight net, t
Статус_заявки;Application status
Укажите_вес_нетто;Specify the net weight
Укажите_вес_нетто_частичного_размещения;Specify the net weight of the partial placement
Укажите_влажность;Specify the humidity
Укажите_элеватор;Specify the elevator
Заявка;Application
Логистика;Logistics
Подтверждение_элеватора;Elevator confirmation
Принять;Accept
Принять_часть;Accept part
Требуется_указать_вес_нетто_при_частичном_размещении;It is required to specify the net weight for partial placement
Вес_частичного_размещения_должен_быть_меньше_или_равен_весу_в_заявке;The weight of the partial placement must be less than or equal to the weight in the application
Вы_уверены_что_хотите_удалить_заявку;Are you sure you want to delete the application?
Заявка_отклонена;ЗApplication cancelled
Заявка_принята;Application accepted
Заявка_принята_частично;Application accepted partially
Заявка_создана;Application created
Новая_заявка;New application
Идентификатор_запроса;Request Id
Начало_операции;Operation start
Задержка;Delay
В_процессе_добавления_произошла_ошибка;An error occurred while adding
В_процессе_получения_данных_произошла_ошибка;An error occurred while receiving data
В_процессе_удаления_произошла_ошибка;An error occurred while deleting
Теплокровный;Warm-blooded
Взрослая_особь;grown-up
Участие_в_плане_осмотра;Participation in the inspection plan
Допустимые_сроки_осмотров;Permissible periods of inspections
Распознать_сорняки_ассистагро;Recognize weeds (Assistagro neural network)
Распознать_сорняки_инфо;Each crop/phenophase has specific height requirements. <br/>For the most accurate result, the camera should be parallel to the ground when shooting
Рекомендованные_высоты;Recommended Heights
Автоматически;Automatically
Вручную;Manually
Наемная;Hired
Своя;Own
Способ_заполнения_данных;Data filling method
Не_завершена_операция;Operation not completed
Минеральное;Mineral
Акты_контроля_и_осмотры;Acts of control and inspections
Автоматически_и_вручную;Automatically and manually
Своя_и_наемная;Own and hired
Укажите_операцию_для_выбранной_культуры;Specify the operation for the selected culture
Уведомление_об_изменении_геометрии_участка;Field geometry change notification
Уведомление_об_изменении_геометрии_участка_тело_сообщения;User {0} has modified {1} the geometry of parcel {2}.
Уведомления_об_изменении_геометрии_участков;Field geometry change notifications
Добрый_день;Good afternoon
Охрана_труда;Labor protection
Инструктаж;Briefing
Инструкции;Instructions
Нарушения_и_профилактика;Violations and prevention
Добавить_инструкцию;Add instruction
Добавить_инструктаж;Add briefing
Инструкция;Instruction
Плановый;Planned
Внеплановый;Unplanned
Инцидент;Incident
Ответственный_ФИО;Responsible Name
Профилактические_меры;Preventive measures
Необходимо_выбрать_подразделение;You must select a department
Выберите_хотя_бы_одну_инструкцию;Please select at least one instruction
Изменить_инструктаж;Change briefing
Выберите_хотя_бы_одно_подразделение;Please select at least one department
Дата_последнего_посещения;Date of last visit
Допустимый_срок_отсутствия;Acceptable period of absence
Крайняя_дата_для_посещения;Deadline for visiting
План_осмотра_участков_на;Site inspection plan for
План_осмотров;Inspection plan
Неверное_значение_0_в_параметре_1;Invalid value {0} passed for parameter {1}.
Неверное_значение_параметра;Wrong parametr value
Калькулятор_Фосагро;Fosagro calculator
Засеиваемая;Sown
Кислотность_почвы;Soil acidity, pH
Механический_состав_почвы;The mechanical composition of the soil
Параметры_поля;Field parameters
Планируемый_урожай_тонн_с_га;Planned harvest, tons per ha
Плотность_почвы;Soil density
Предыдущая;Previous
Рассчитать;Calculate
Содержание;Content
Содержание_гумуса;Humus content, %
Степень_засоренности_сорняками;The degree of infestation with weeds
Толщина_пахотного_слоя_см;Topsoil thickness, cm
Для_указанного_поля_планируемая_урожайность;For the specified field, the planned yield is {0} tons per hectare, the recommended fertilizer rate is:
кг_на_поле;kg per field
не_менее;at least
Почва;The soil
Тип_почвы;The soil type
Вид_органического_удобрения;Type of organic fertilizer
Доза_органического_удобрения_т_га;Dose of organic fertilizer, t/ha
Результаты_расчета;Calculation results
Химический_состав;Chemical composition
Количество_осадков_за_вегетационный_период;The amount of precipitation during the growing season does not exceed 240 mm
Агрокалькулятор_использует_алгоритмы_расчётов;"""Agrocalculator"" uses calculation algorithms based on the results of many years of research by the All-Russian Research Institute of Agrochemistry named after D.N. Pryanishnikov, the International Institute of Plant Nutrition IPNI, as well as on the own expertise of the Agronomic Service of the company.<br/>When using the “Agrocalculator”, the parameter values are set from the “AHO” tab of the cards of individual plots. If they are not there, the parameters will be filled with preset values. To determine the accuracy of the calculation, you can fill in the required fields with your values."
Агрокалькулятор_ФосАгро;Agrocalculator PhosAgro
Очистить_форму;Clear form
Содержание_К_мг_кг;K content, mg/kg
Содержание_К2O_мг_кг;K2O content, mg/kg
Содержание_Р_мг_кг;P content, mg/kg
Содержание_Р2O5_мг_кг;Р2O5 content, mg/kg
Интеграции;Integrations
Интеграция_с_Ассистагро;Integration with Assistagro
Интеграция_с_EФИС_ЗСН;Integration with EFIS ZSN
Запись_0_с_идентификатором_1_не_найдена;Record '{0}' with id '{1}' not found.
Проверка_огрехов_может_замедлить_процесс_проверки_статуса_операций;Checking for flaws can slow down the process of checking the status of operations
Проверка_огрехов_при_закрытии_операции;Checking for flaws when closing an operation
В_данной_операции_обнаружены_технологические_огрехи;Technological flaws were found in this operation
Обнаружены_технологические_огрехи_в_операциях;Technological flaws were found in operations
Основание;Basis
Рекомендуемая_операция;Recommended operation
Вы_хотите_удалить_рекомендацию_осмотра;Do you want to delete the inspection recommendation
Неуважительный;Disrespectful
Причины_невыполнения_операций;Reasons for non-execution of operations
Тип_причины;Type of reason
Тип_причины_обязателен_для_заполнения;The type of reason is required to fill in
Уважительный;Respectful
Вы_уверены_что_хотите_удалить_причину_невыполнения_операции;Are you sure you want to delete the reason for the operation failure
Выберите_тип;Select the type
Добавить_причину_невыполнения;Add a reason for non-fulfillment
Изменить_причину_невыполнения;Change the reason for non-fulfillment
Требуется_согласование;Approval status
Отклонено;Rejected
Статус_согласования;Approval status
Вы_уверены_что_хотите_подтвердить_качество_выбранных_операций;Are you sure you want to confirm the quality of the selected operations?
Качество;Quality
Семя;Seed
Запись_0_с_внешним_идентификатором_1_не_найдена;Record '{0}' with external id '{1}' not found
Запись_0_с_внешним_идентификатором_1_не_уникальна;Record '{0}' with external id '{1}' not unique
Подтверждение_качества_операций;Confirmation of the quality of operations
Здравствуйте;Hello
Причина_невыполнения;Reason for non-fulfillment
Инструктажи;Briefings
За_сколько_дней_до_окончания_предупреждать;How many days before the end to warn
Удобрение;Fertilizer
Использовать_плановые_цены;"Use ""Planned prices"""
Вид_топлива;Fuel type
Тех_карты;Tech. maps
Создавать_операции_при_наступлении_даты_начала;Create operations on start date
Условия;Conditions
Согласование_операций;Operation approvement
Максимальная_урожайность;Max Yield
Минимальная_урожайность;Min yield
Раскрасить_треки_по_урожайности;Colorize tracks by yield
Запрет_создания_операций_без_техкарт;Prohibit creation of operations without technical cards
Раскрасить_по_сортам;Color by variety
Склад_получатель_не_указан;The receiving stock is missing
Склад_отправитель_не_указан;Sending stock is missing
Движения_по_складам;Stock movements
Целевое_время;Target time, h
Времени_в_движении_часов_цель;Time in motion ({0} hours target)
Параметр;Parameter
Значение_константы_обязательно_для_заполнения;The value of the constant must be filled in
Рейтинг_эффективности_подразделений;Rating of the effectiveness of divisions
Итоговый_рейтинг;Final rating
Операции_план_факт;Operations (plan/fact)
Внеплановая_операция;Unplanned operation
Запрещено_сохранять_внеплановую_операцию_без_комментария;It is forbidden to save an unscheduled operation without a comment
Показать_участки;Show field sections
Загрузить_новую_геометрию_поля;Load new field geometry
Карточка_поля;Field card
Имя_поля;Field name
Перенести_списания;Transfer write-offs
Перемещение_из_другого_сезона;Moving from another season
Общая_стоимость_руб;Total cost, rub
Подсказка_по_списанию_тмц;Write-offs for sub-operations will be subtracted from current stock balances
Осмотры_планфакт;Inspections (plan/fact)
Некорректная_ссылка;Incorrect link
План_вывоза_на_элеваторы;The plan of export to elevators
Потребность;Requirement
Операции_топливо;Operations (fuel)
Дождевальная_машина;Sprinkling machine
До_десятых;Up to tenths
До_сотых;Up to hundredths
Округление_площади_в_операциях;Rounding the area in operations
Дополнительные_параметры_осмотра_содержат_дубликаты;Additional inspection parameters contain duplicates
Обрабатываемая_площадь_га;Cultivated area, ha
Без_фото;Without photos
Фото_не_обязательно;Photos are not required
Фото_обязательно;Photo required
Фото_обязательно_для_этого_параметра;The photo is required for this parameter
Фотографии_загружены_не_для_всех_обязательных_параметров;Photos are not uploaded for all required parameters
Готов;Ready
Марка_и_гос_номер;Brand and state number
Наличие_техники;Availability of equipment
Не_готов;Not ready
Вид_орудия;Type of instrument
Введите_комментарий;Enter a comment
На_участки_нет_планируемых_операций_согласно_технологии;There are no planned operations for sections {0} according to the technology
Отсутствуют_техкарты_для_выбранных_участков;There are no technical maps for the selected sections
На_участке_нет_планируемых_операций_согласно_технологии;There are no planned operations on the site {0} according to the technology
Значения_источника_данных_не_могут_быть_пустыми;Values of ​​data source cannot be empty
Согласующие;Approving persons
Операция_на_участке_в_текущем_сезоне_уже_была_проведена_В_рамках_назначенной_технологии_запланировано_проведение_1_цикла_данной_операции;The operation {0} on the site {1} has already been carried out this season. Within the framework of the designated technology, it is planned to carry out 1 cycle of this operation.
Операция_на_участке_в_текущем_сезоне_уже_была_проведена_В_рамках_назначенной_технологии_запланировано_проведение_циклов_данной_операции;The operation {0} on the site {1} has already been carried out this season. Within the framework of the assigned technology, it is planned to carry out {2} cycles of this operation.
Согласование;Approvement
Направлено;Sent
Создать_операцию;Create operation
Нет_планируемых_операций_согласно_технологии;no planned operations according to technology
На_участок;To the plot
На_участки;To plots
Упрощённый_алгоритм;Simplified algorithm
Упрощённый_алгоритм_описание;"Normal algorithm: an alarm will be generated if the vehicle has made N turns outside the site.

Simplified algorithm: an alarm will be generated if the equipment has made N turns within the entire work (including within the contour of the site) and has left the site.

N is equal to the value specified in Monitoring Settings (Minimum number of turns to highlight an operation).

Attention: the use of a simplified algorithm can lead to the formation of false alarms when leaving the site contour slightly!"
Номер_водительского_удостоверения;Driver's license number
Причина_задержки_выполнения;Delay reason
Внеплановая;Unplanned
Для_технологии_есть_техкарты;Tech cards with the specified culture have already been created for this technology, so you can't change it.
Недовыполнение_га;Underperformance, ha
Отклонение_от_плана_по_операциям;Deviation from the plan for operations
Перевыполнение_га;Over-fulfillment, ha
Опытный_участок_делянка;Experimental plot (plot)
Рейтинг_подразделений;Division Rating
Общий_рейтинг;Total rating
Время_круга;Lap time
Дата_следующей_оплаты_аренды_кадастрового_участка;Date of the next payment for the lease of the cadastral plot
Дата_следующей_оплаты_земельного_налога;Date of the next payment of land tax
Окончание_срока_аренды_дата_оплаты;End of lease term /date of payment
Окончание_срока_аренды_кадастрового_участка;Expiration of the lease term of the cadastral plot
За_сколько_дней_до_оплаты_аренды_кадастрового_участка_предупреждать;Days before the payment of the rent of the cadastral plot to warn
За_сколько_дней_до_оплаты_налога_предупреждать;Days before the payment of tax to warn
За_сколько_месяцев_до_оплаты_аренды_кадастрового_участка_предупреждать;Months before the payment of the rent of the cadastral plot to warn
За_сколько_месяцев_до_оплаты_налога_предупреждать;Months before the payment of tax to warn
Механизм_свободной_кассы;"Free ""cash desk"" mechanism for inspection tasks"
Задание_на_осмотр_уже_взял_другой_исполнитель;The task for inspection has already been taken by another contractor
Масштабирование_области;Area zooming
Восстановить_масштаб_области;Restore area zooming
Запрет_создания_акта_списания_ТМЦ_без_медиафайла;Prohibition of creating an inventory write-off act without a media file
Ограничения_и_уведомления;Restrictions and notifications
Отображать_информацию_по_подразделениям;Display information by division
Членство_в_подразделениях;Membership in divisions
Отображение_информации_по_подразделениям;Displaying information by division
Информация_о_складе;Stock Information
Изменить_остаток;Change balance
Тип_регистратора;Registration type
Предупреждение_о_удаление_остатка_товара;Changing the balance to 0 will remove the item from the stock
Барометр;Barometer
Солнечная_радиация_без_ед_измерения;Solar radiation
Настроить_автоматическую_генерацию_заданий;Configure automatic task generation
Автоматическая_генерация_заданий_на_осмотр;Automatic generation of inspection tasks
Генерировать_задания;Generate tasks
Дополнительные_параметры_начала_генерации;Additional parameters for the start of generation
Дополнительные_параметры_прекращения_генерации;Additional parameters for termination of generation
Основные_параметры;Basic parameters
Прекратить_генерацию_через;Stop generating after
каждые;each
через;through
Температура_без_ед_измерения;Temperature
Операция_для_начала_генерации;Operation to start generating
Точка_росы_без_ед_измерения;Dew point
При_проверке_возникли_ошибки;Error while validating
Выберите_подтип_операции;Select operation subtype
Операция_для_прекращения_генерации;Operation to stop generating
Не_указан_идентификатор_операции;Operation ID not specified
Вы_уверены_удалить_настройки_автоматической_генерации;Are you sure to delete the automatic generation settings?
Не_указан_идентификатор_подоперации;Sub-operation ID not specified
Завершение;Completion
Операция_с_идентификатором_0_не_найдена;Operation with identifier {0} - not found
Создание;Creation
Ошибка_добавления_записи;Error adding record
Группы_полей;Field group unions
Ответственный_агроном;Responsible agronomist
Поля_обязательны_для_заполнения;Field groups are required to be filled in
Вы_уверены_что_хотите_удалить_группу_полей;Are you sure you want to delete the field group union?
Запись_принадлежит_другому_пользователю;The record is owned by another user
Не_удалось_добавить_фото_осмотра;Couldn't add inspection photo
Не_удалось_обновить_фото_осмотра;Failed to update inspection photo
Не_удалось_удалить_фото_осмотра;Couldn't delete inspection photo
Списание_ТМЦ;Write-off of goods and materials
Время_стоянки;Parking time
Отменена;Cancelled
Протравитель;Protectant
протравленные;pickled
Запрещено_сохранять_операцию_без_комментария;It is forbidden to save an operation without a comment
Направление_ветра_восток;E
Направление_ветра_запад;W
Направление_ветра_север;N
Направление_ветра_северо_восток;NE
Направление_ветра_северо_запад;NW
Направление_ветра_юг;S
Направление_ветра_юго_восток;SE
Направление_ветра_юго_запад;SW
Запрет_изменения_СЗР;Disable soil protection changes
Запрет_изменения_СЗР_описание;"Prohibits changing soil protection planned by technology in planned sub-operations, if ""Prohibit creation of operations without technical cards"" is active."
Редактирование_СЗР_только_для_внеплановых;Editing soil protections planned by technology is possible only for unscheduled operations
Операция_не_может_быть_завершена_Требуется_согласование;The operation could not be completed. Approval required
Завершение_несогласованных_операций;Completion of uncoordinated operations
Это_изменение_перезапишет_данные_за_следующую_дату;This change will overwrite data for the next date
Группа_операций_не_относится_к_подтипу_операций;The group of operations does not belong to a subtype of operations
Погода_град;Hail
Погода_гроза;Thunderstorm
Погода_гроза_с_градом;Thunderstorm with hail
Погода_гроза_с_дождем;Thunderstorm with rain
Погода_дождь;Rain
Погода_дождь_со_снегом;Sleet
Погода_легкий_дождь;Light rain
Погода_легкий_снег;Light snow
Погода_ливень;Showers
Погода_облачная;Cloudy
Погода_пасмурная;Overcast
Погода_переменная_облачность;Partly cloudy
Погода_сильный_дождь;Heavy rain
Погода_снег;Snow
Погода_снегопад;Snowfall
Погода_штиль;Calm
Погода_ясная;Clear
Выберите_операции_для_пересчета;Select operations to recalculate
Аргумент_0_обязателен_для_заполнения;The {0} argument is required
Укажите_причину_невыполнения;Specify the reason for non-compliance
неподдерживаемый_тип_статуса;unsupported status type
Обязательное_указание_причин_задержки_и_невыполнения_операций;Mandatory indication of the reasons for the delay and non-performance of operations
Объём_работ;Workload
В_подработку_поля;In a part-time job (from the field)
Для_указанного_клиента_не_существует_ни_одной_карты_участков;There is not a single parcel map for the specified client
Карта_участков_для_указанного_клиента_и_года_не_существует;The plot map for the specified client and year does not exist
Карта_участков_для_указанного_клиента_и_года_уже_существует;The site map for the specified client and year already exists
Названия_полей;Field group names
Выберите_участок;Choose a plot
Агротехнические_условия_для_начала_операции_указаны_неверно;Agrotechnical conditions for the start of the operation are specified incorrectly
Изображение_не_найдено;Picture not found
Не_удалось_создать_токен_для_файла;Failed to create token for file
Датчик_Влажность_см;Sensor {0} Humidity {1} cm
Датчик_Температура_см;Sensor {0} Temperature {1} cm
Отсутствует_статус_согласования;Missing approval status
Отсутствует_статус_согласования_0;Missing approval status '{0}'
Отсутствует_тип_плана_0;Missing plan type '{0}'
Высокоолеиновый;High oleic
Агротехнические_условия_для_начала_операции_0_не_корректны_сохраните_операцию_с_корректными_условиями;The agrotechnical conditions for starting the operation № {0} are not correct. Save the operation with the correct conditions.
Авторизовано;Authorized
Давление_мм_рт_ст;mm Hq
Температура_воды;Water temperature
Температура_ощущается_как;Feels like
t_поверхности;t° surface
t_почвы;t° soil (7 cm)
Температура_утром;morning
Температура_днем;afternoon
Температура_вечером;evening
Теспература_ночью;night
Выбор_данного_признака_в_настоящее_время_не_используется_в_культурах_признак_можно_указать_в_справочнике_сортов;Selection of this trait is not currently used in cultures. The characteristic can be indicated in the directory of varieties
Результат_моделирования_севооборота;Result of crop rotation modeling
Заболевание_растений;Plant disease
Возврат_операций_в_предыдущий_статус;Changing the status of operations to the previous one
Запрещено_менять_статус_операции_на_предыдущий;It is forbidden to change the operation status to the previous one
Чек_бокс;Checkbox
Группа_операций_для_начала_генерации;Group of operations to start generating
Группа_операций_для_прекращения_генерации;Group of operations to stop generating
Подтип_операции_для_начала_генерации;Subtype of the operation to start generating
Подтип_операции_для_прекращения_генерации;Subtype of the operation to stop generating
Недостаточно_прав_для_изменения_параметров;Not enough rights to change parameters
При_включении_параметра_изменение_данных_подоперации_будет_заблокировано;When the parameter is enabled, changing the data of the sub-operation will be blocked
Непрозрачность_может_иметь_значение;Opacity can have a value from {0} to {1}
Сорт_культуры;Culture variety
Операция_не_завершена_Требуется_согласование;The operation {0} is not completed Approval is required
Существует_операция_пересекающаяся_с_текущей;There is already an operation that intersects with the current one
Автоматическое_закрытие_заданий_по_которым_сделан_осмотр;Automatic closing of tasks for which inspection was made
Сведения_о_вышедших_обновлениях;Information about released updates
Погода_вероятность_осадков;Chance of precipitation
Погода_днем;afternoon
Погода_интенсивность_осадков;Precipitation intensity
Погода_ночью;at night
Погода_сила_осадков_нулевая;zero
Погода_сила_осадков_очень_сильная;very strong
Погода_сила_осадков_сильная;strong
Погода_сила_осадков_слабая;weak
Погода_сила_осадков_средняя;average
Погода_тип_осадков;Precipitation type
Погода_осадки;Precipitation
Дата_меньше_текущей;The date is less than the current one
Требуется_указать_количество_часов;It is required to specify the number of hours
Количество_заданий_генерируемых_за_один_цикл;The number of tasks generated in one cycle
Не_удалось_добавить_информацию_о_настройках_автоматической_генерации_задания_на_осмотр_в_БД;It was not possible to add information about the settings for automatic generation of the inspection task to the database: the command returned false.
Не_удалось_обновить_информацию_о_настройках_автоматической_генерации_задания_на_осмотр_в_БД;Failed to update information about the settings for automatic generation of the inspection task in the database: the command returned false.
Запрет_списания_ТМЦ_на_незавершенные_операции;Prohibition of write-off of goods and materials from the warehouse for unfinished operations
Запрещено_списание_ТМЦ_со_склада_на_незавершенные_операции;Forbidden to write off goods and materials from the warehouse for incompleted operations
Текст_подтверждения_неверный;Confirmation text is invalid
Значение_0_свойства_1_не_уникально;Value '{0}' for property '{1}' not unique.
Значение_свойства_0_не_уникально;Value for property '{0}' not unique.
Недопустимые_свойства_записи_0;Invalid record values '{0}'.
Восстановление;Restore
Нужен_статус_согласования_операции_не_выбрано;"If the treatment type is not specified, then the approval status should be ""Not chosen"""
Некорректная_дата_начала;Invalid start date
Некорректная_дата_завершения;Wrong end date
Некорректная_дата_операции;Operation date is incorrect
Идентификатор_производителя_модели_не_соответствует_идентификатору_производителя_транспортного_средства;The model manufacturer's ID does not match the vehicle manufacturer's ID.
часов;hours
Новая_фигура;New figure
Дата_снятия_авторизации;Authorization removal date
Необходимо_ввести_дату;Need enter a date
Типы_шаблонов;Types of templates
Шаблоны;Templates
Тип_шаблонов_осмотров;Inspection template type
Элемент_уже_существует_в_справочнике;{0} {1} already exists in directory
Отключение_тревоги_при_работе_на_участке;Disabling the alarm while working on the field
Запрет_создания_операций_без_указания_группы;Prohibition of creating operations without specifying a group
Запрещено_сохранять_операцию_без_указания_группы;Forbidden to save an operation without specifying a group
Выберите_группу_операций;Operations group required
Заявки_на_списание_ТМЦ;Applications for write-off of resources
Без_согласования;without agreement
Вы_хотите_удалить_заявку_на_выдачу_ТМЦ;You want to delete an application for the issuance of goods and materials
Согласование_заявок_на_списание_ТМЦ;Approval of operation inventory write-off requests
Заявка_на_списание_ТМЦ;Application for write-off of resources
Отменена_инициатором;Canceled by initiator
Группа_или_подтип_операции_не_соответствуют_технологии;The group or subtype of the operation does not correspond to the technology
Группа_операции_не_соответствуют_технологии;The group of the operation does not correspond to the technology
Отсутствует_технологическая_карта;There is no technological map
Подтип_операции_не_соответствуют_технологии;The subtype of the operation does not correspond to the technology
Запись_0_не_найдена;Record '{0}' not found.
Тип_подоперации;Sub operation type
ТМЦ_норма_количество;Resources (norm / quantity)
Дополнительные_параметры_имеют_неверный_формат;Additional parameters are not in the correct format
Выгрузить_поля;Export fields
Максимальное_количество_дней_после_завершения_операции_в_течение_которого_разрешено_списание_ТМЦ;The maximum number of days after the completion of the operation during which the write-off of goods and materials is allowed
Истек_срок_списания;The write-off period has expired
Тип_шаблона;Template type
Удален;Removed
Операция_требует_внесения_ТМЦ;The operation requires the introduction of goods and materials
Проведение_операции_на_участке_в_рамках_назначенной_технологии_запланировано_в_циклов;Within the framework of the assigned technology, it is planned to carry out {2} cycles of this operation {0} on the site {1}.
Масса_куб_м_урожая;Weight of 1 cubic meter of crop
Анализ_качества_зерна;Grain quality analysis
Требуется_статус_согласования_1;Approval status required {0}
Пользователь_не_найден;User not found
Накопленные_осадки;Accumulated precipitation
Накопленные_температуры;Accumulated temperatures
C_даты_сева;From the date of sowing
C_начала_года;Year to date
504_АПК;504 AIC
Скачать_все_504_АПК;Download all 504 AIC
Место_хранения_группа_складов;Storage location (group of warehouses)
Кагат;Pile
Кагаты;Piles
ЕФИС_ЗСН;EFIS ZSN
Создал;Created by
Срок_хранения;Shelf life
Восстановить_выбранные;Restore selected
Центр_восстановления;Restore center
Округление_единиц_измерения;Rounding units
Укажите_количество_знаков_после_запятой;"Specify the number of decimal places 0; 1; 2; 3"
Сохранить_настройки_округления;Save rounding settings
Выполнить_сразу;Execute immediately
Расход_ГСМ_л;Fuel consumption, l
Минимальное_время_между_соседними_точками_трека_для_учета_остановки_мин;Minimum time between adjacent track points to account for a stop, min
Минимальное_время_остановки_мин;Minimum stopping time, min
Получить_рекомендации;Get recommendations
Номер_путевого_листа;Waybill number
Время_восхода;Sunrise
Время_заката;Sunset
Добавить_кагат;Add crop pile
Долгосрочное;Long-term
Краткосрочное;Short-term
Отгружен;Shipped
Среднесрочное;Medium-term
Сформирован;Formed
Заполните_все_обязательные_поля;Fill in all required fields
Доступные_типы_шаблонов;Available template types
Запрет_создания_плана_работ_без_согласованной_операции;Prohibit the creation of a work plan without an agreed operation
